,Si,Fe,Ti,Cr,V,Al,Zr,W,Mo,Nb,Sn,Ta,Moeq,Bo,Md,fliter
97413,0.0,0.0,0.8204958173513016,0.0,0.1334368420505343,0.0,0.0,0.0,0.0,0.0460673405981639,0.0,0.0,11.425,2.8062363608755905,2.3692142669871847,False
97475,0.0,0.0,0.7773083788889096,0.0,0.1650876750090069,0.0,0.0,0.0,0.0,0.0576039461020834,0.0,0.0,13.995,2.8102759344706785,2.350749696109473,False
97662,0.0,0.0,0.8375470899069015,0.0,0.0,0.0,0.0,0.0,0.037460693621567,0.1249922164715313,0.0,0.0,12.38,2.8388493642483907,2.425919281921073,False
97667,0.0,0.0,0.8287676614003855,0.0210470416282696,0.0,0.0,0.0,0.0,0.0,0.1501852969713447,0.0,0.0,10.34,2.8361757393062343,2.4231511548318654,False
98173,0.0,0.0,0.78923252164478,0.0,0.1503227562197285,0.0,0.0,0.0,0.0,0.0604447221354914,0.0,0.0,13.13,2.810932260483163,2.35917418656454,False
98242,0.0,0.0,0.8329282201616897,0.0,0.1096707523903856,0.0,0.0,0.0,0.0,0.0574010274479246,0.0,0.0,10.31,2.8093819787672647,2.3826190937442258,False
98288,0.0,0.0,0.7778347779296411,0.0,0.2011153241943902,0.0,0.0,0.0,0.0,0.0,0.0210498978759687,0.0,12.085,2.7823444316398,2.324054374025265,False
98387,0.0,0.0,0.832177478704062,0.0209888850107159,0.0,0.0,0.0,0.0,0.0,0.146833636285222,0.0,0.0,10.2,2.835140715877016,2.4232845967900563,False
98542,0.0,0.0,0.875466404664909,0.0,0.0881379462191495,0.0,0.0,0.0,0.0363956491159416,0.0,0.0,0.0,13.03,2.80125808140194,2.378632395453642,False
98735,0.0,0.0,0.853007442199949,0.0356940981786928,0.0,0.0,0.0,0.0,0.0,0.1112984596213581,0.0,0.0,11.060000000000002,2.8239985889430343,2.409852554293556,False
98919,0.0,0.0,0.797243086568957,0.0,0.1537927017336017,0.0,0.0,0.0,0.0,0.0489642116974411,0.0,0.0,12.905,2.807436831940513,2.357443019634138,False
99081,0.0,0.0,0.7615193937361894,0.0,0.1605405076938876,0.077940098569923,0.0,0.0,0.0,0.0,0.0,0.0,7.225000000000001,2.7640379117359566,2.335438003729244,False
99097,0.0,0.0,0.9219335003564708,0.0,0.0199145527510272,0.0,0.0,0.0,0.058151946892502,0.0,0.0,0.0,12.34,2.8061741997929186,2.407287285978404,False
99743,0.0,0.0,0.8647123330126295,0.0,0.0,0.0,0.0,0.0,0.0479314286889184,0.087356238298452,0.0,0.0,12.7,2.830078357666297,2.4216961321763213,False
99763,0.0,0.0,0.9410214698057058,0.0,0.0,0.0,0.019418007659275,0.0,0.0395605225350191,0.0,0.0,0.0,6.905,2.8065477529192053,2.437230155778048,False
99782,0.0,0.0,0.8096858929175136,0.0,0.0532035673591804,0.0,0.0,0.0,0.0,0.1371105397233058,0.0,0.0,9.93,2.833165210284889,2.413254406354836,False
99804,0.0,0.0,0.8346442719672429,0.04125450782353,0.0,0.0,0.0,0.0,0.0,0.124101220209227,0.0,0.0,12.420000000000002,2.8278934774585927,2.4041700538541875,False
100077,0.0,0.0,0.7777291101048418,0.0,0.0649585093520534,0.0,0.0,0.0,0.0,0.1573123805431047,0.0,0.0,11.44,2.8395839032281,2.406030672370078,False
100407,0.0,0.0,0.807370898836529,0.0421706446754585,0.0,0.0,0.0,0.0,0.0,0.1504584564880124,0.0,0.0,13.54,2.8360277859633656,2.402676100810256,False
100726,0.0,0.0,0.7739444428536462,0.0,0.0754161349864925,0.0,0.0,0.0,0.0,0.1506394221598612,0.0,0.0,11.830000000000002,2.8376788234721944,2.4001710156730898,False
100772,0.0,0.0,0.8770731505044507,0.0,0.0599367701524322,0.0,0.0,0.0,0.0,0.0629900793431171,0.0,0.0,7.24,2.8103629860693102,2.41108758533746,False
100857,0.0,0.0,0.8237736446727106,0.0,0.1634636350150315,0.0,0.0,0.0,0.0127627203122578,0.0,0.0,0.0,13.89,2.7959361771704723,2.3468057277945995,False
101068,0.0,0.0,0.9328591324854234,0.0145556073070417,0.0,0.0,0.0,0.0,0.0525852602075348,0.0,0.0,0.0,12.4,2.8041956643562798,2.407339180058615,False
101126,0.0,0.0,0.8282420709592251,0.0,0.0819207462162443,0.0,0.0,0.0,0.0,0.0898371828245305,0.0,0.0,9.84,2.818988500686024,2.397829315720695,False
101132,0.0,0.0,0.762808269199336,0.0,0.1061871188926974,0.0,0.0,0.0,0.0,0.1310046119079665,0.0,0.0,13.0,2.832073231862952,2.382929300562816,False
101305,0.0,0.0,0.9156756045215996,0.0,0.0,0.0,0.0,0.0,0.0675750192895637,0.0167493761888368,0.0,0.0,13.34,2.8136235375084016,2.413773304972929,False
101405,0.0,0.0,0.8424824922247013,0.0,0.0616852923982095,0.0,0.0,0.0,0.0,0.0958322153770891,0.0,0.0,8.780000000000001,2.820537433937494,2.409326815917357,False
101408,0.0,0.0,0.8483920001195329,0.0,0.0465884832135929,0.0,0.0,0.0,0.0,0.1050195166668741,0.0,0.0,8.195,2.823149857898268,2.417796173268845,False
101541,0.0,0.0,0.8129723179864066,0.0,0.0,0.0,0.0,0.0,0.0352670511770671,0.1517606308365262,0.0,0.0,13.0,2.8465219398998256,2.426369718618705,False
101614,0.0,0.0,0.7990904688043821,0.0,0.1877137895560605,0.0,0.0,0.0,0.0,0.0131957416395574,0.0,0.0,13.765,2.796893191009964,2.3387610689475555,False
102063,0.0,0.0,0.9284382348376548,0.0,0.0050137651459123,0.0,0.0,0.0,0.0665480000164328,0.0,0.0,0.0,12.835,2.808242810481675,2.4117747570331147,False
102314,0.0,0.0,0.7410856504918277,0.0,0.1079614994042238,0.0,0.0,0.0,0.0,0.1509528501039483,0.0,0.0,13.84,2.838263853173184,2.38145022229018,False
102428,0.0,0.0,0.9636460270657944,0.0,0.0,0.0,0.0,0.0,0.0310153772143141,0.0053385957198915,0.0,0.0,6.28,2.8001168240569547,2.431803738972286,False
102529,0.0,0.0,0.7943094906506871,0.0,0.1452652377240068,0.0,0.0,0.0,0.0,0.060425271625306,0.0,0.0,12.795,2.81085038749808,2.362082707061314,False
102768,0.0,0.0,0.8506554611540426,0.0,0.0804334636510986,0.0,0.0,0.0,0.0,0.0689110751948587,0.0,0.0,8.860000000000001,2.812500024189978,2.3991658036711363,False
102809,0.0,0.0,0.8741210529817727,0.0301765177439696,0.0,0.0,0.0,0.0,0.0,0.0957024292742576,0.0,0.0,9.560000000000002,2.819240108950562,2.415557798432786,False
102840,0.0,0.0,0.8150919980227727,0.0,0.0,0.0,0.0338463321972979,0.0,0.0,0.1510616697799294,0.0,0.0,6.065000000000001,2.8466965702923988,2.460008745375146,False
102841,0.0,0.0,0.871401757551408,0.0,0.0,0.0,0.0,0.0,0.0532882630836323,0.0753099793649595,0.0,0.0,13.14,2.8278184794456043,2.419369774615961,False
103110,0.0,0.0,0.8044536326583395,0.0,0.1351599592069947,0.0,0.0,0.0,0.0,0.0603864081346657,0.0,0.0,12.125,2.810686799501717,2.3678941360688803,False
103187,0.0,0.0,0.8530565862347896,0.0,0.0896158209201271,0.0,0.0,0.0,0.0,0.0573275928450832,0.0,0.0,8.97,2.8090584635029328,2.39415236833549,False
103352,0.0,0.0,0.8387606044781122,0.0,0.1313551158001707,0.0,0.0298842797217168,0.0,0.0,0.0,0.0,0.0,8.11,2.8008160735346306,2.386024452639378,False
103634,0.0,0.0,0.9099405743880346,0.0,0.0537437399638303,0.0,0.0,0.0,0.0363156856481351,0.0,0.0,0.0,10.685,2.800720338281398,2.398447926295804,False
103956,0.0,0.0,0.7015241414734946,0.0,0.1954804329787095,0.1029954255477959,0.0,0.0,0.0,0.0,0.0,0.0,8.405000000000001,2.7554418715952838,2.3091588809269368,False
104012,0.0,0.0,0.8675748295781096,0.0,0.0976294148009944,0.0,0.0,0.0,0.0,0.034795755620896,0.0,0.0,8.52,2.802216329708872,2.390062784110148,False
104128,0.0,0.0,0.8130294963426075,0.0,0.1429331021796472,0.0,0.0440374014777453,0.0,0.0,0.0,0.0,0.0,8.355,2.805179067370107,2.386259680766365,False
104138,0.0,0.0,0.8030919327674034,0.0,0.0884721131507521,0.0,0.0,0.0,0.0,0.1084359540818444,0.0,0.0,11.015,2.8248337915085515,2.3936345079944354,False
104386,0.0,0.0,0.8259163710180435,0.0,0.0,0.0,0.0152596591409725,0.0,0.0,0.1588239698409839,0.0,0.0,6.995000000000001,2.843593465786592,2.450778502695311,False
104547,0.0,0.0,0.8778605926053804,0.0,0.0,0.0,0.0,0.0,0.0529993731301529,0.0691400342644665,0.0,0.0,12.86,2.825833099452252,2.419652083870663,False
104695,0.0,0.0,0.8833500429341928,0.0,0.0,0.0,0.0612184180958497,0.0,0.0554315389699575,0.0,0.0,0.0,8.215,2.82325346189517,2.44987364167328,False
104838,0.0,0.0,0.8560587770359105,0.0,0.0512346943837689,0.0,0.0,0.0,0.0,0.0927065285803205,0.0,0.0,7.970000000000001,2.819414837747076,2.415407800571985,False
105075,0.0,0.0,0.8464753392162778,0.0358868249779156,0.0,0.0,0.0,0.0,0.0,0.1176378358058065,0.0,0.0,11.34,2.8259553361892373,2.4095199963728664,False
105173,0.0,0.0,0.8288266453139006,0.0,0.1499545818845564,0.0,0.0,0.0,0.0,0.0212187728015429,0.0,0.0,11.505,2.7988059195239448,2.360288083641944,False
105201,0.0,0.0,0.8392219923544519,0.0,0.1091095163813961,0.0,0.0,0.0,0.0,0.0516684912641519,0.0,0.0,10.03,2.807602206546344,2.3830736527816216,False
105305,0.0,0.0,0.9162019589344638,0.0,0.0200208715101971,0.0,0.0,0.0,0.0637771695553391,0.0,0.0,0.0,13.34,2.8077114803612613,2.404492294477742,False
105436,0.0,0.0,0.927736482776758,0.0,0.0,0.0,0.0,0.0,0.0460117420902258,0.0,0.0262517751330162,0.0,6.52,2.7892515555981925,2.4155289273729936,False
105490,0.0,0.0,0.8511425612332512,0.0,0.0943822335756446,0.0,0.0,0.0,0.0,0.0544752051911041,0.0,0.0,9.165,2.808248571907686,2.391477285974609,False
105752,0.0,0.0,0.8470140498962951,0.0,0.1350594321455067,0.0,0.0,0.0,0.017926517958198,0.0,0.0,0.0,12.88,2.7969198308847703,2.3606285387886494,False
106072,0.0,0.0,0.8788777225649717,0.0493345172260172,0.0,0.0,0.0,0.0,0.0,0.071787760209011,0.0,0.0,11.64,2.8116397382150984,2.397543734323182,False
106109,0.0,0.0,0.7629695050388184,0.0,0.1842072122346445,0.0,0.052823282726537,0.0,0.0,0.0,0.0,0.0,10.78,2.8083987998705746,2.3668057916529035,False
106129,0.0,0.0,0.8988430786069059,0.0,0.0728091745373656,0.0,0.0,0.0,0.0283477468557285,0.0,0.0,0.0,10.525,2.7988310725096746,2.391357719669131,False
106151,0.0,0.0,0.7813080307767277,0.0,0.0647775985882265,0.0,0.0,0.0,0.0,0.1539143706350457,0.0,0.0,11.3,2.838531204505053,2.406212850287164,False
106397,0.0,0.0,0.7764836685457385,0.0,0.1649125199266642,0.0,0.0586038115275972,0.0,0.0,0.0,0.0,0.0,9.27,2.809820416011069,2.380715357256108,False
106466,0.0,0.0,0.875991157401867,0.0,0.0552088597224517,0.0,0.0,0.0,0.0,0.0687999828756812,0.0,0.0,7.1850000000000005,2.8120873276044223,2.41367250605345,False
106512,0.0,0.0,0.8299893332059568,0.0,0.0523415356858919,0.0,0.0,0.0,0.0,0.1176691311081512,0.0,0.0,9.09,2.827144884547707,2.4141972269651246,False
106574,0.0,0.0,0.7521996152661226,0.0,0.1698143269638846,0.0779860577699927,0.0,0.0,0.0,0.0,0.0,0.0,7.895000000000001,2.764160289876181,2.3300942057265783,False
106644,0.0,0.0,0.816516197534308,0.0264674888502898,0.0,0.0,0.0,0.0,0.0,0.157016313615402,0.0,0.0,11.420000000000002,2.838226898529806,2.4177416280909148,False
106827,0.0,0.0,0.8154740192972563,0.0,0.1686713291227934,0.0,0.0,0.0,0.0,0.0158546515799502,0.0,0.0,12.565,2.797429157275046,2.349649328768055,False
106893,0.0,0.0,0.8114390952938326,0.0,0.1564017205063974,0.0,0.0,0.0,0.0,0.03215918419977,0.0,0.0,12.4,2.802283213725325,2.3563293494722277,False
106986,0.0,0.0,0.9080912674642072,0.0,0.0,0.0,0.0485052835591022,0.0,0.0434034489766905,0.0,0.0,0.0,6.555,2.816206705504131,2.449527996890611,False
107192,0.0,0.0,0.8624047695795072,0.0,0.0509652599188055,0.0,0.0,0.0,0.0,0.0866299705016871,0.0,0.0,7.690000000000001,2.8175331397838037,2.415702486225148,False
107296,0.0,0.0,0.7613628332198911,0.0,0.2058014001129587,0.0,0.03283576666715,0.0,0.0,0.0,0.0,0.0,13.05,2.8028064079351704,2.3446552133019507,False
107903,0.0,0.0,0.8604240640790215,0.0,0.0559330274765525,0.0,0.0,0.0,0.0,0.0836429084444259,0.0,0.0,7.885,2.816684654121476,2.4129147223067604,False
107940,0.0,0.0,0.8392296186749426,0.0,0.0859340626029865,0.0,0.0,0.0,0.0,0.0748363187220708,0.0,0.0,9.475,2.8144134334241646,2.395866678672675,False
107974,0.0,0.0,0.8861234594379676,0.0537324598393898,0.0,0.0,0.0,0.0,0.0,0.0601440807226426,0.0,0.0,11.88,2.8079934638850634,2.3935499325590106,False
107978,0.0,0.0,0.8026719429476651,0.0,0.1763112727831972,0.0,0.0,0.0,0.0,0.0,0.0210167842691377,0.0,10.41,2.781989159467296,2.3383281940082714,False
108598,0.0,0.0,0.8925621219147469,0.0,0.0,0.0,0.0607113417253444,0.0,0.0467265363599086,0.0,0.0,0.0,6.715,2.820726901576957,2.4538573267493278,False
108625,0.0,0.0,0.8177391926141545,0.0418223644691276,0.0,0.0,0.0,0.0,0.0,0.1404384429167177,0.0,0.0,13.12,2.832935432852105,2.4032440446423307,False
108674,0.0,0.0,0.8607518427792624,0.0,0.1071896300308133,0.0,0.0,0.0,0.0,0.0320585271899242,0.0,0.0,9.05,2.801513929352149,2.384628616606914,False
108911,0.0,0.0,0.9169587709460124,0.0,0.0,0.0,0.0,0.0,0.0520448989018471,0.0,0.0309963301521404,0.0,7.19,2.788493118013069,2.4109504525709093,False
109066,0.0,0.0,0.952573033170662,0.0,0.0,0.0,0.0,0.0,0.0339438795345641,0.0134830872947736,0.0,0.0,7.2,2.803432953087021,2.4301931635384224,False
109083,0.0,0.0,0.8504110120466196,0.0,0.1169382221779782,0.0,0.0326507657754021,0.0,0.0,0.0,0.0,0.0,7.020000000000001,2.8014187000021886,2.395661445180284,False
109130,0.0,0.0,0.8018583975234237,0.0,0.1919633139136563,0.0,0.0,0.0,0.0,0.0,0.0061782885629198,0.0,12.905,2.7897470574073044,2.334477228368314,False
109322,0.0,0.0,0.8198349767313419,0.0,0.0,0.0,0.0,0.0,0.02629251600393,0.1538725072647281,0.0,0.0,11.64,2.844724461613874,2.430682769555001,False
109431,0.0,0.0,0.7866153733965233,0.0,0.1548184183535585,0.0,0.0585662082499181,0.0,0.0,0.0,0.0,0.0,8.6,2.809657873917279,2.386501152864414,False
109449,0.0,0.0,0.7335270456418871,0.0,0.1883948153904896,0.0780781389676233,0.0,0.0,0.0,0.0,0.0,0.0,9.235,2.764405479646643,2.3193876808254656,False
109507,0.0,0.0,0.8325722683341261,0.0,0.0370014278796192,0.0,0.0,0.0,0.0,0.1304263037862545,0.0,0.0,8.645000000000001,2.8308567492881465,2.4227243739821347,False
109680,0.0,0.0,0.7859504423373537,0.0,0.0896760078684941,0.0,0.0,0.0,0.0,0.1243735497941521,0.0,0.0,11.715,2.8297765670044206,2.3925757038303503,False
110219,0.0,0.0,0.8182827740621968,0.0,0.1155846153319575,0.0,0.0,0.0,0.0,0.0661326106058456,0.0,0.0,11.065,2.8121687459071856,2.3790177961401904,False
110738,0.0,0.0,0.7891226658315015,0.0,0.0992133221738742,0.0,0.0,0.0,0.0,0.1116640119946241,0.0,0.0,11.825,2.825992379538947,2.3873840674741458,False
110889,0.0,0.0,0.7496704898345385,0.0,0.2118180919706469,0.0,0.0385114181948145,0.0,0.0,0.0,0.0,0.0,13.215000000000002,2.804576651165225,2.343959657777753,False
110949,0.0,0.0,0.8057145931942796,0.0,0.0,0.0,0.0,0.0,0.0325106937403623,0.161774713065358,0.0,0.0,12.920000000000002,2.8488638057283144,2.427478984441681,False
110951,0.0,0.0,0.8308708907783193,0.0513349980572664,0.0,0.0,0.0,0.0,0.0,0.1177941111644141,0.0,0.0,13.74,2.825833695371174,2.394547122325727,False
111172,0.0,0.0,0.8861925328778428,0.0,0.0827829913105493,0.0,0.0,0.0,0.0310244758116077,0.0,0.0,0.0,11.695,2.799711426766227,2.384321884751993,False
111658,0.0,0.0,0.8082757111867571,0.0,0.1567971001754111,0.0,0.0,0.0,0.0,0.0349271886378319,0.0,0.0,12.54,2.803144457791721,2.3560383420604687,False
111841,0.0,0.0,0.9233997977793812,0.0,0.0100307610673422,0.0,0.0,0.0,0.0665694411532765,0.0,0.0,0.0,13.17,2.808323918850855,2.408879563985786,False
113015,0.0,0.0,0.8209861968145029,0.0,0.0321428833141283,0.0,0.0,0.0,0.0,0.1468709198713687,0.0,0.0,9.010000000000002,2.835865257489965,2.4251398109373348,False
113135,0.0,0.0,0.7948874497568273,0.0,0.1785057994410935,0.0266067508020791,0.0,0.0,0.0,0.0,0.0,0.0,11.23,2.78299272969966,2.337787297873258,False
113258,0.0,0.0,0.816848975989395,0.0,0.1426840363546736,0.0,0.0,0.0,0.0,0.0404669876559313,0.0,0.0,11.815,2.804644559731003,2.364025938379976,False
113272,0.0,0.0,0.9126641165990552,0.0,0.0346994930974122,0.0,0.0,0.0,0.0526363903035323,0.0,0.0,0.0,12.345,2.804890226949325,2.4014665057814715,False
113307,0.0,0.0,0.8235107607598318,0.0,0.0,0.0,0.0,0.0,0.0320504462976209,0.1444387929425472,0.0,0.0,12.22,2.843381358858497,2.428101390861677,False
113430,0.0,0.0,0.8615963967097914,0.0,0.0607191041595946,0.0,0.0,0.0,0.0,0.077684499130614,0.0,0.0,7.940000000000001,2.8149152967937536,2.410299771628229,False
113542,0.0,0.0,0.8746399526400408,0.0,0.0,0.0,0.0,0.0,0.0531434255052308,0.0722166218547283,0.0,0.0,13.0,2.826823091316039,2.4195113129017987,False
113720,0.0,0.0,0.8705773721698632,0.0,0.0973841564768682,0.0,0.0,0.0,0.0,0.0320384713532686,0.0,0.0,8.38,2.801360649995313,2.3902672251846755,False
113842,0.0,0.0145453262440149,0.8484798964808907,0.0,0.0,0.0,0.0,0.0,0.0,0.1369747772750943,0.0,0.0,10.93,2.830303405830086,2.4223515879340187,False
113922,0.0,0.0,0.8123650558233116,0.0,0.1690917462411094,0.0,0.0,0.0,0.0,0.0185431979355791,0.0,0.0,12.705000000000002,2.798266224355712,2.349345752358845,False
114181,0.0,0.0,0.826182687690535,0.0,0.1326609141017951,0.0,0.0411563982076698,0.0,0.0,0.0,0.0,0.0,7.77,2.804172207580997,2.390763140318603,False
114186,0.0,0.0,0.8824267543850995,0.0,0.0785004530310982,0.0,0.0,0.0,0.0390727925838021,0.0,0.0,0.0,12.86,2.801844379170844,2.3828728623113906,False
114386,0.0,0.0,0.8266512400437562,0.0,0.0524832625062398,0.0,0.0,0.0,0.0,0.1208654974500038,0.0,0.0,9.23,2.8281346876496447,2.414042217617562,False
114460,0.0,0.0,0.7937625862495732,0.0,0.1131632785564357,0.0,0.0,0.0,0.0,0.0930741351939909,0.0,0.0,11.99,2.82045735695329,2.3797904097205875,False
114499,0.0,0.0,0.8006961870004932,0.0,0.0,0.0,0.0373458489317164,0.0,0.0,0.1619579640677904,0.0,0.0,6.4,2.851099382180735,2.461462395256187,False
114502,0.0,0.0,0.8451400544286771,0.0,0.0467132390300127,0.0,0.0,0.0,0.0,0.1081467065413101,0.0,0.0,8.335,2.824118030906715,2.4176525133072926,False
114658,0.0,0.0,0.7949508957709962,0.0,0.1270349423923695,0.0,0.0,0.0,0.0,0.0780141618366342,0.0,0.0,12.295,2.816011900143405,2.372160582402145,False
114670,0.0,0.0,0.7962625099128171,0.0,0.1797618337780988,0.0,0.0,0.0,0.0,0.023975656309084,0.0,0.0,13.655,2.800104905306178,2.343085505482484,False
114985,0.0,0.0,0.8792060619088543,0.0,0.0692568056046216,0.0,0.0,0.0,0.0,0.051537132486524,0.0,0.0,7.35,2.806963826022405,2.4059919827301526,False
115005,0.0,0.0,0.955627498223007,0.0,0.0,0.0,0.0,0.0,0.0416820203668834,0.0026904814101097,0.0,0.0,8.14,2.802210550315883,2.4266806570292623,False
115028,0.0,0.0,0.8209949074151924,0.0,0.1244253845715843,0.0,0.0,0.0,0.0,0.0545797080132232,0.0,0.0,11.175,2.80873151054466,2.374200070587035,False
115114,0.0,0.0,0.760818285381951,0.0,0.1304549616121964,0.0,0.0,0.0,0.0,0.1087267530058525,0.0,0.0,13.695,2.8255533911029915,2.3694876817538524,False
115232,0.0,0.0,0.8833040960227472,0.0,0.0829985418011087,0.0,0.0,0.0,0.0336973621761438,0.0,0.0,0.0,12.195,2.800444358001104,2.382898920446756,False
115446,0.0,0.0,0.8480716633042921,0.0,0.0,0.0,0.0,0.0,0.0485971710509113,0.1033311656447965,0.0,0.0,13.4,2.8351963578811405,2.421005158059427,False
115496,0.0,0.0,0.8985068281217485,0.0,0.0543097963902464,0.0,0.0,0.0,0.0471833754880049,0.0,0.0,0.0,12.685,2.8036957084540792,2.392840746588438,False
115541,0.0,0.0,0.8905233028761275,0.0719128848959562,0.0,0.0,0.0,0.0,0.0,0.0375638122279163,0.0,0.0,13.96,2.8008161762445707,2.3764524468545765,False
115631,0.0,0.0,0.7706991103313617,0.0,0.2104029457337206,0.0,0.0,0.0,0.0,0.0,0.0188979439349175,0.0,12.920000000000002,2.7835747866110023,2.319460719657694,False
115677,0.0,0.0,0.9290837085080268,0.0,0.0,0.0,0.0,0.0,0.0186463944419133,0.05226989705006,0.0,0.0,6.16,2.811241863871111,2.4367356446690787,False
115851,0.0,0.0,0.8648709487778248,0.0,0.1112577010103936,0.0,0.0,0.0,0.0,0.0238713502117817,0.0,0.0,8.965,2.799045112730597,2.3824777808641526,False
116187,0.0,0.0,0.8152357013371099,0.0,0.1686220358208114,0.0,0.0161422628420787,0.0,0.0,0.0,0.0,0.0,11.215000000000002,2.797307440338568,2.3579036114071257,False
116231,0.0,0.0,0.9229470783915034,0.0,0.0,0.0,0.0,0.0,0.0727002130518078,0.0,0.0043527085566887,0.0,13.17,2.8076403349249017,2.4101573065876503,False
116360,0.0,0.0,0.9320107468771812,0.0,0.0,0.0,0.0,0.0,0.0185982525985492,0.0493910005242694,0.0,0.0,6.0200000000000005,2.810339142121403,2.436825256225047,False
116501,0.0,0.0,0.7479184410512116,0.0,0.2078621454539477,0.0,0.0442194134948405,0.0,0.0,0.0,0.0,0.0,12.71,2.806206878576282,2.3490141207359674,False
116798,0.0,0.0,0.8131576738113165,0.0,0.0877651680620285,0.0,0.0,0.0,0.0,0.0990771581266549,0.0,0.0,10.595,2.8219313193820668,2.3942562537274203,False
117167,0.0,0.0,0.8722695267526649,0.0,0.0789992217694676,0.0,0.0,0.0,0.0,0.0487312514778674,0.0,0.0,7.880000000000001,2.806242945033203,2.400454628698565,False
117283,0.0,0.0,0.858080633221696,0.0,0.0846101032349534,0.0,0.0,0.0,0.0,0.0573092635433505,0.0,0.0,8.635000000000002,2.80897771398342,2.397031077578405,False
117468,0.0,0.0,0.8865647312873188,0.0,0.0,0.0,0.0581497111403387,0.0,0.0552855575723424,0.0,0.0,0.0,8.3,2.82230527171479,2.4484501283451863,False
117482,0.0,0.0,0.8379312148741815,0.0,0.0569793754205255,0.0,0.0,0.0,0.0,0.1050894097052928,0.0,0.0,8.865,2.8233273182302434,2.411819802709976,False
117487,0.0,0.0,0.8765374268349043,0.0,0.0968973180810156,0.0,0.0,0.0,0.0,0.0265652550840801,0.0,0.0,8.1,2.799662123592197,2.3906730412364827,False
117929,0.0,0.0,0.8317689130525576,0.0,0.12780243441095,0.0,0.0,0.0,0.0,0.0404286525364923,0.0,0.0,10.81,2.8044094901499403,2.3725837412053643,False
117950,0.0,0.0,0.833309446418481,0.0,0.0522005722478026,0.0,0.0,0.0,0.0,0.1144899813337163,0.0,0.0,8.950000000000001,2.8261604128158355,2.414351401386838,False
118269,0.0,0.0,0.8763595977324221,0.0,0.0833263205376403,0.0,0.0,0.0,0.0,0.0403140817299377,0.0,0.0,7.795,2.803706946062616,2.3981601418110685,False
118274,0.0,0.0,0.8033138904028287,0.0,0.1617479233746734,0.0,0.0,0.0,0.0,0.0349381862224979,0.0,0.0,12.875000000000002,2.8032221183933723,2.3531913657764454,False
118411,0.0,0.0,0.8294397961722957,0.0,0.0,0.0,0.0121740735395296,0.0,0.0,0.1583861302881747,0.0,0.0,7.080000000000001,2.8425448400267466,2.449285892817123,False
118446,0.0,0.0,0.8852926371490139,0.0,0.082698928245768,0.0,0.0,0.0,0.0,0.0320084346052182,0.0,0.0,7.375,2.8011310902166997,2.3987119222627635,False
118508,0.0,0.0,0.8054797499116866,0.0,0.1783679891223664,0.0,0.016152260965947,0.0,0.0,0.0,0.0,0.0,11.885000000000002,2.7974565890827563,2.352304557345056,False
118716,0.0,0.0,0.8272276817641433,0.0,0.0423017105412977,0.0,0.0,0.0,0.0,0.1304706076945589,0.0,0.0,8.98,2.830949943435738,2.419675692461779,False
118785,0.0,0.0,0.8940278602058724,0.0,0.0,0.0,0.0,0.0,0.0633220701653325,0.0426500696287949,0.0,0.0,13.6,2.820465796670433,2.415244522298186,False
118791,0.0,0.0,0.8882404985029602,0.0,0.0824918917148937,0.0,0.0,0.0,0.0,0.0292676097821462,0.0,0.0,7.235,2.800281069798407,2.398894007238947,False
118822,0.0,0.0,0.8631014685670525,0.0,0.0796075854742522,0.0,0.0,0.0,0.0,0.0572909459586951,0.0,0.0,8.3,2.80889701608335,2.399907946595255,False
118823,0.0,0.0,0.7838283976853503,0.0,0.1044701202730755,0.0,0.0,0.0,0.0,0.111701482041574,0.0,0.0,12.16,2.826082809754942,2.384360546756025,False
118826,0.0,0.0,0.8988737780601965,0.0,0.0,0.0,0.0546431292921512,0.0,0.0464830926476522,0.0,0.0,0.0,6.885,2.8188642505632857,2.4510204209385185,False
118971,0.0,0.0,0.8036035519722332,0.0,0.1839335969873337,0.0,0.0,0.0,0.0,0.0,0.012462851040433,0.0,11.74,2.78644033847731,2.336913572421253,False
119150,0.0,0.0,0.8119392597515885,0.0,0.1775367883195791,0.0,0.0,0.0,0.0,0.0105239519288324,0.0,0.0,12.955000000000002,2.795914952970803,2.34467429582188,False
119186,0.0,0.0,0.8302591247064642,0.0261756262088155,0.0,0.0,0.0,0.0,0.0,0.1435652490847201,0.0,0.0,10.86,2.8340737300788814,2.418333817474709,False
119335,0.0,0.0,0.890625588055112,0.0,0.0594223643458088,0.0,0.0,0.0,0.049952047599079,0.0,0.0,0.0,13.52,2.8045282444597355,2.388555445368008,False
119372,0.0,0.0,0.7756627190755153,0.0,0.2054452754016981,0.0,0.0,0.0,0.0,0.0,0.0188920055227865,0.0,12.585,2.783503432330973,2.322313440727617,False
119395,0.0,0.0,0.7505748178132827,0.0,0.2150817445543744,0.0,0.0,0.0,0.0,0.0,0.0343434376323428,0.0,11.765,2.7758141032887176,2.311410824022812,False
119681,0.0,0.0,0.88441056319982,0.0,0.0,0.0,0.0,0.0,0.0582729926162015,0.0573164441839784,0.0,0.0,13.3,2.8236193082370726,2.417361047372294,False
120159,0.0,0.0,0.9112924843950002,0.0,0.0442905698203116,0.0,0.0,0.0,0.044416945784688,0.0,0.0,0.0,11.515,2.8027901847465246,2.3999462867019625,False
120280,0.0,0.0,0.7933065707286556,0.0,0.0,0.0,0.0438171921759608,0.0,0.0,0.1628762370953836,0.0,0.0,6.23,2.853298646146558,2.464592819136499,False
